network,location_idx,alpha,beta,extinction_prob,mean_activity,amplitude,period,Q,RI,RI_max,frac_rhythmic,class,n_survivors,n_total
net_C,4,0.0177827941003892,0.35,0.1,3253.605611111111,207.61601229932893,6.528522729712301,5.324514991181657,1.5573249423016329,1.8029974714883858,0.0,WEAKLY_RHYTHMIC,9.0,10
net_C,4,0.0177827941003892,0.4,0.2,3536.1023125,220.7788656240582,6.432055005527257,5.190471681096681,1.4436883163930365,1.999,0.0,WEAKLY_RHYTHMIC,8.0,10
net_C,4,0.0177827941003892,0.45,0.1,3792.2183888888885,226.60148284848438,5.834160327183583,5.273765432098766,1.5651271328032892,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_C,4,0.0177827941003892,0.5,0.2,4025.7450625,236.29092711536197,5.719289265833163,6.08539938411262,1.258567540590108,1.5843090635440829,0.0,WEAKLY_RHYTHMIC,8.0,10
net_C,4,0.0177827941003892,0.55,0.0,4237.59425,245.12110588154513,5.4265076523403835,5.681163974913975,1.1056426442522906,1.598733701401061,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0177827941003892,0.6,0.0,4432.5452,254.820395102955,5.084054181300321,6.25382215007215,1.165021321475303,1.713448641325146,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0177827941003892,0.65,0.0,4612.3098,256.384111903291,4.875714310916167,4.900836304218657,1.0005044684786175,1.579724467154826,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0177827941003892,0.7,0.0,4777.43375,263.5421634191103,4.760313374184552,5.368772224507518,1.0629183474718686,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0177827941003892,0.75,0.1,4929.861111111111,273.67857876052176,4.559531498612919,9.390123456790123,1.061275260272219,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_C,4,0.0177827941003892,0.8,0.2,5071.8124375,280.7651996944474,4.400753460024512,6.316306089743589,0.9031976653546597,1.541610568683991,0.0,ARRHYTHMIC,8.0,10
net_C,4,0.0177827941003892,0.85,0.2,5205.207625,275.6037623244314,4.214646250477688,7.120746468443837,1.027290867973874,1.5519576451329988,0.0,WEAKLY_RHYTHMIC,8.0,10
net_C,4,0.0177827941003892,0.9,0.0,5327.6282,285.109408344107,4.101751949854119,7.7655268342768355,0.8554773320973854,1.3265447487809408,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0177827941003892,0.95,0.0,5441.392699999999,301.9390079611895,3.9970030866175144,8.142063492063492,0.9428750931766862,1.8674089738359059,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0177827941003892,1.0,0.0,5550.1867,297.1741128130351,3.9385749125520855,8.037777777777778,0.7897539875406763,1.317591114723993,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.05,0.0,737.64425,243.9572928301124,15.953267973856208,3.001746031746032,1.621555906277844,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.1,0.0,1370.3964,227.95800507806084,10.678381766381765,4.064978354978355,1.6580630953793438,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.15,0.1,1922.5575,220.12059039517914,8.811077265337554,3.823331298331299,1.6124044708524652,1.8409857350118048,0.0,WEAKLY_RHYTHMIC,9.0,10
net_C,4,0.0237137370566165,0.2,0.0,2407.653,217.31633139359664,7.750900334615506,4.663809523809524,1.5026840204161729,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.25,0.1,2836.2986111111113,219.87926882224906,7.023338523544922,4.752260702260703,1.2041637545205883,1.8874886901368408,0.0,WEAKLY_RHYTHMIC,9.0,10
net_C,4,0.0237137370566165,0.3,0.0,3216.65735,221.7900863300114,6.715590142874676,4.61943213649096,1.1977000447222121,1.7459136957050418,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.35,0.0,3557.4466,228.24327680849046,5.812097451941265,6.451264291264292,1.376726243663868,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.4,0.0,3863.5521500000004,237.25941816054151,5.349782324848456,6.6381562881562886,1.172769154601265,1.63313253501607,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.45,0.0,4140.30185,241.9776214507633,5.017540408562043,5.419949560243678,0.8410675787462241,1.407580936772044,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.5,0.0,4390.929,248.7240765325418,4.8065445951829835,6.312600373482726,1.1840959232365171,1.638845371216141,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.55,0.0,4619.4509,257.167755561138,4.59095460796758,6.3403178400546825,1.1779332269720906,1.991800440821058,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.6,0.0,4828.33925,265.6836149525284,4.350277886305973,5.944901903651903,0.7322598341622182,1.2066159736231048,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.65,0.0,5020.141799999999,268.6820298111813,4.135692105825915,6.954491341991343,0.7221352794724112,1.2983061666872988,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.7,0.0,5196.6308,277.9395681221246,4.074412303381282,8.594940925087984,0.7967947753412006,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.75,0.0,5360.050450000001,280.03378059074896,4.392681164737171,9.346363636363638,0.9491230659340582,1.773506770019907,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.8,0.0,5511.0428999999995,288.1706129441949,5.141333753107671,8.155064102564102,1.0325272177984517,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.85,0.0,5651.282,295.00044370160686,7.182089552238805,6.822222222222223,1.0571769946032519,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.9,0.0,5781.3443,304.8736318440068,6.198208488076052,11.36259324009324,0.7807590346403257,1.556887351686499,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0237137370566165,0.95,0.0,5903.95165,307.69150671631826,6.536728778467909,8.995090742590744,1.227609251253956,1.9100716999187208,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0237137370566165,1.0,0.0,6018.53825,310.1944288331108,6.326277665995976,8.389819624819625,1.0002766309659765,1.718973517602429,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.05,0.0,786.9421500000001,266.0932297851606,12.786848940533151,2.726785714285714,1.8874455760921625,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.1,0.0,1461.7547,251.94567232803792,8.98328454308432,4.188970473970474,1.6723096404815112,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.15,0.0,2048.7373500000003,243.32878322086376,7.171488301859819,4.4911824286824285,1.3068720315542321,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.2,0.0,2561.88315,239.40129026545205,6.439167450883529,6.940936563436563,1.2001418359885183,1.8240622824004649,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.25,0.0,3015.05895,239.89959095103012,6.013258886862107,5.4552609890109895,1.1042740161089957,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.3,0.0,3416.71745,243.69329674664772,5.699789999300816,6.343452380952381,1.1336345772533543,1.5956193740882068,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.35,0.0,3774.54905,247.58416613909117,5.599444066988498,7.103583724459684,0.9679554348261836,1.540484986738031,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.4,0.0,4094.9507,250.37903415123256,5.14847458922025,6.068705073736034,0.8953840621831691,1.323325551105679,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.45,0.0,4383.49435,260.0193256167052,4.474409382143578,6.666358363858363,1.0380508993479645,1.499891394273029,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.5,0.0,4644.7607499999995,262.6166466579548,4.522609007724332,8.369489107383846,0.9596898065643638,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.55,0.0,4882.082700000001,272.78497449861914,4.2156635344208055,8.429345238095237,0.7601912503058893,1.516457556711387,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.6,0.0,5098.7228000000005,276.975549279463,3.997899159663865,9.528333333333332,0.4378619206173899,1.192443361846649,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.65,0.0,5297.4678,285.2603135755249,3.91555231891531,10.526201298701299,1.2046616810984228,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.7,0.0,5479.6901,288.7422751508629,3.882002104275679,10.272265512265513,0.7186403807004415,1.6172157571620898,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.75,0.0,5647.905049999999,298.79219080558016,3.821367449517539,7.330032467532467,0.7448118443593427,1.6100500020215491,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.8,0.0,5803.669,299.7129896256723,3.76952812528929,9.511373626373626,0.8022315247157993,1.4285709440151368,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.85,0.0,5948.136,308.35273645787794,5.389097629919548,10.361349206349207,0.8387995317546328,1.3441587840189668,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.9,0.0,6082.0010999999995,317.42055943139246,7.0,12.573917748917749,0.7077345976252569,1.5872907215548329,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,0.95,0.0,6206.842500000001,329.1116896757741,7.0,11.667380952380952,0.9314247516281424,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0316227766016837,1.0,0.0,6324.2717,334.6065039490772,7.0,12.346507936507937,0.7971977147896536,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.05,0.0,824.6823,285.2972744603178,10.814078037904125,3.197034632034632,1.584523214636949,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.1,0.0,1529.0003000000002,267.3506440988114,7.963954041116901,3.8054761904761905,1.466835338024111,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.15,0.0,2140.24135,262.0273566475383,6.3716717805352605,6.832933961463373,1.1267806191624659,1.6952153288659828,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.2,0.0,2673.89365,255.70376862099084,5.8122598469788995,5.242467532467533,1.0601093433325863,1.922309650055496,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.25,0.0,3142.14315,258.57713429471823,5.321770960795219,6.880969634230505,1.1724774959431898,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.3,0.1,3555.1613333333335,256.8678712087295,4.9000960408554715,6.165740740740741,0.9850567411456596,1.5148417118525208,0.0,ARRHYTHMIC,9.0,10
net_C,4,0.0421696503428582,0.35,0.0,3922.50695,262.67290337128526,4.884268675455116,9.033650121808016,1.0960243227110904,1.698489329363967,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.4,0.0,4250.781,266.0869443899761,4.8720362767973295,8.647672327672328,0.6900281799456263,1.873883519663263,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.45,0.0,4545.90365,271.33890404555996,4.938407494145199,8.190681818181819,0.7742507988115876,1.425379365573283,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.5,0.0,4811.20405,278.9065905772144,4.051588092964901,8.126595655806181,0.813602978088063,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.55,0.1,5052.572722222222,287.2306415526102,3.7946910218697067,7.580762447429113,0.5865061303075347,1.189903325397284,0.0,ARRHYTHMIC,9.0,10
net_C,4,0.0421696503428582,0.6,0.0,5272.36085,295.7446753805612,3.848548634345783,9.143690476190475,0.6111586409704388,1.4551608296356369,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.65,0.0,5473.1583,296.8881300155411,3.7934219128585327,11.29859943977591,0.8994266761660427,1.5834319188334938,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.7,0.0,5657.041950000001,308.4500693785409,3.70422933485082,10.937810522810523,0.5968479674499767,1.445792367053862,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.75,0.0,5826.99055,316.1171757273209,3.971444207098137,10.136763236763237,0.46674823052110026,1.281055093507384,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.8,0.0,5984.0783,324.0649545511625,5.644528224738751,9.991774891774892,0.7218155713869778,1.6949400667709018,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.85,0.0,6128.8612,332.1037871457374,7.0,10.556111111111111,0.6407444884539396,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.9,0.0,6263.88365,345.9693954054146,7.0,11.651439393939395,0.5581063307031953,1.293683287381391,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,0.95,0.0,6389.23445,368.50202378441355,10.0,16.715238095238096,0.7911085050980489,1.766032220140567,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0421696503428582,1.0,0.0,6506.54855,395.61014240975567,13.0,21.619999999999997,1.140534372378923,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.05,0.0,852.0360000000001,288.9380135337793,9.419277504105091,3.6935747585747585,1.4262857150451964,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.1,0.0,1578.3533,274.1678618362636,6.783759173110458,4.73625,1.194792871277226,1.5794034992134058,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.15,0.0,2205.6776,266.9334274175713,5.899610848817192,7.6625,0.7631939691853953,1.568178031408728,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.2,0.0,2751.6349,262.6484363184949,5.0636265378422864,5.50027536318171,0.7662723479557577,1.375908205963119,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.25,0.0,3228.46565,264.2571107558652,4.895427372481559,8.091031746031746,0.7701346539545619,1.454200654444158,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.3,0.0,3647.3660499999996,271.39211149783046,4.845112866181497,7.640520451770452,0.84411187350164,1.5252780094985268,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.35,0.0,4018.2181499999997,273.774907818782,4.9012280701754385,9.507965367965367,0.6942452786679726,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.4,0.0,4348.9971,274.5595014213849,5.0,10.43361111111111,0.6756512167031812,1.7002071776610588,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.45,0.0,4645.31405,278.4659358745676,3.8659556287446177,7.930743525480368,1.0414332761338516,1.6935342204147947,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.5,0.0,4911.951,288.40677345719797,3.808970565851753,9.836693861693862,0.8399226529316017,1.857616256305643,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.55,0.0,5153.6205,290.6211577119449,3.762559176461186,10.018705436720143,0.8101688354940949,1.8404695179503179,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.6,0.0,5373.288350000001,300.23685413704635,3.8403265974662766,10.064578754578754,0.4260399290408122,1.393159967751997,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.65,0.0,5573.6394,307.99923536073027,3.8380932165041757,8.635476467976469,0.6571303811901577,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.7,0.0,5757.51835,316.1027108374368,4.1827273589378855,9.735088073691013,0.9241088847031614,1.5282262635136479,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.75,0.0,5926.81025,325.22976616030263,3.968421052631579,9.591698856698857,0.6498417890081563,1.524309029811919,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.8,0.0,6082.548049999999,345.07294545572734,5.2,11.838531746031746,0.7026832885862366,1.260175881015232,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.85,0.0,6226.637049999999,366.8346129022794,9.4,11.365674603174602,0.7532855357984797,1.430626168361593,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.9,0.0,6360.6258,386.69384976191935,10.0,16.193333333333335,0.8063446197292846,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,0.95,0.0,6484.90955,437.65263078979825,6.0,23.225,0.8333197919484613,1.7472124345249929,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0562341325190349,1.0,0.0,6600.8106,536.8665994894164,6.0,40.11666666666667,0.4540074287424526,1.3531799537816398,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.05,0.0,872.26615,315.8926957477534,8.023389355742298,4.440995670995671,1.5382451036077756,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.1,0.0,1614.5198,307.4342404984483,5.857628242558475,6.749274059274059,1.266674640028858,1.449314990623638,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.15,0.0,2251.8599999999997,290.18216423803375,5.128219366095142,7.379923328305681,1.0033893246171273,1.6176433184506511,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.2,0.0,2802.8280999999997,292.8068045851984,4.832558895190131,5.8900828338328335,1.0515847556617683,1.779054156987492,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.25,0.0,3282.35945,286.94444726082827,4.640874445506458,6.488580488139311,0.9950692013719189,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.3,0.0,3703.28025,293.6107219192883,3.9573526457501997,11.337158119658119,0.7548007921348863,1.5195230733076688,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.35,0.0,4074.8871,291.71380803481014,4.070071021467589,11.117222222222221,0.9721590047121351,1.991040568723399,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.4,0.0,4405.2182,302.37473159419386,3.8905812140836247,11.729642857142856,0.6673086520244287,1.337350279420775,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.45,0.0,4699.621300000001,298.8937590767368,3.804458353089932,12.43579185520362,1.0156402209785569,1.659760288453746,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.5,0.0,4965.2096,303.8737421938397,3.866803867344095,7.901418165168165,0.5806556080153269,1.6928532680099668,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.55,0.0,5205.8067,315.83967383329417,3.853394025604552,9.708333333333332,0.3896456651846959,1.303724114322228,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.6,0.0,5424.16645,322.3597796133667,3.9368421052631577,12.588991596638655,0.7635454546839663,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.65,0.0,5623.4069,327.64529594062344,3.9390877192982456,9.49696105365223,0.5651572751055781,1.2596876812305648,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.7,0.0,5805.84595,336.8451627796787,3.968421052631579,6.908491391649287,0.6639213564665699,1.7615300082711978,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.75,0.0,5973.1902,344.4221664211332,4.0,10.54791847041847,0.6096938948994296,1.620708129945747,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.8,0.0,6128.14055,362.54220841644354,6.1,11.814087301587302,0.4676060985808824,1.189773232496276,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.85,0.0,6271.3055,383.2067602901067,6.8,15.786031746031744,0.6384710870956961,1.5635003793981388,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.9,0.0,6404.27915,416.46967784744254,6.0,19.785000000000004,1.1174405375439993,1.721377356210581,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.0749894209332455,0.95,0.0,6527.7372,492.0318858018306,6.0,27.96666666666667,0.5253365593382108,1.622249357525276,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.0749894209332455,1.0,0.0,6640.736749999999,820.1542972099447,6.0,28.0,0.3166606941777526,1.060720210532534,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.05,0.0,887.7030500000001,322.93045984798096,7.248459111988524,4.18765984015984,1.5252340785397795,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.1,0.1,0.0,1638.4614000000001,312.7891145812192,5.585089390852309,7.146369047619048,0.8594357785176561,1.5129391680501039,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.15,0.0,2281.01645,310.91477843050217,4.830723253730094,8.25947940947941,0.7706201936337604,1.742503994653797,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.2,0.0,2833.6122499999997,298.23527249353975,4.965608465608466,11.915719696969697,0.985661610162629,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.25,0.0,3312.9334000000003,301.5163338174587,4.6898853558295475,9.144246031746032,0.5344225000358593,1.2093829710594528,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.3,0.0,3732.2889499999997,301.4298152095611,3.8619976997739016,10.662272727272727,0.34765977568495765,1.020099260470744,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.35,0.0,4102.494199999999,309.3809999131833,3.849404347402865,11.266712454212454,0.6131593257433252,1.8281360416596488,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.4,0.0,4430.1861499999995,322.6122010039377,3.9198504022613614,10.497487468671679,0.8349671152527701,1.635143424851612,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.45,0.0,4724.0746,328.2555951140014,3.9120000000000004,10.884927156177156,0.437603485141633,1.0183282045459239,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.5,0.0,4988.10665,317.00108518393284,3.9706666666666663,12.273109668109667,0.4100972429105245,1.0820661423201798,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.55,0.0,5227.0896,324.79937116569863,3.9706666666666663,12.203865864527629,0.6617746208476525,1.490349162970419,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.6,0.0,5443.7117,331.5768910723969,3.968421052631579,11.79754412254412,0.5282341778015828,1.577422518144842,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.65,0.0,5641.6364,343.86938928200715,4.0,8.544051781551781,0.45072688721938087,1.3236557471025807,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.7,0.0,5823.0725,359.87477738002303,4.0,10.282579365079366,0.4573643763537687,1.277207105025451,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.75,0.0,5989.8048,366.4366572034907,4.9,10.156836219336219,0.8909803166805187,1.8144165468223168,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.8,0.0,6143.938749999999,385.464667201892,7.0,13.1975,0.7622082196275526,1.46801428843516,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.85,0.0,6286.29065,412.2107491699092,7.0,15.41769841269841,1.1457024728596181,1.8828666799874818,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.1,0.9,0.0,6418.3165,461.28995699028184,6.0,20.123333333333335,0.35838473571047624,1.019701696772184,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,0.95,0.0,6541.04955,561.6485692221487,6.0,27.4,0.8349214214127654,1.583385194235645,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1,1.0,0.0,6651.76435,1462.806547031458,6.0,42.5,1.276705858862078,1.777881610297103,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.05,0.0,898.7180500000001,290.8443837032533,6.553240590281222,4.350836516424751,1.2931713143983767,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.1,0.0,1654.7870500000001,280.39066787168724,4.91011063161868,7.945396825396825,0.8609840068511746,1.779268318951182,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.15,0.0,2298.57265,268.70346859572726,4.870222020355829,10.530833333333334,0.8945098802710764,1.513716746115347,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.2,0.0,2850.23665,263.68038694855375,4.9598360655737705,11.073636363636364,0.6843905106483313,1.8023646240156939,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.25,0.0,3328.1038,262.8656035298299,3.9386187202529697,12.32361111111111,0.4353343675369559,1.570346611376855,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.3,0.0,3745.3538,263.6436056670483,3.9231274119899835,9.70809607059607,0.8178997792108035,1.362035201832206,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.35,0.0,4113.6687999999995,265.63206687861685,3.911179711449825,10.666651681651683,1.100064983841627,1.6515010735425988,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.4,0.0,4440.4312,273.16949109420455,3.8991951951951953,12.672662337662338,0.7682678741447624,1.7889802086994548,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.45,0.0,4733.2411999999995,276.0799832420425,3.968421052631579,8.662509712509713,0.6728433110038295,1.463261750772598,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.5,0.0,4995.97825,284.073727590729,3.9640177490923763,11.25773088023088,0.6690150805304559,1.4567183616543369,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.55,0.0,5233.8591,294.3658143744456,3.9706666666666663,8.54523931311655,0.5483480827799857,1.873509350659967,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.6,0.0,5450.39475,307.84630210534544,4.0,10.105491934536051,0.5404157445077725,1.3625246946635468,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.65,0.0,5647.55325,317.1248762284326,4.6,9.866071428571427,0.7005713923295303,1.3812896604141018,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.7,0.0,5828.5118,335.35357524850536,7.0,9.900108225108225,0.9810061943871224,1.942846299208181,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.75,0.0,5995.0785,358.1915446597768,7.0,9.660883283383283,1.026356174347151,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.8,0.0,6148.82715,371.38708730356785,6.3,13.790674603174603,0.867769527166969,1.999,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.85,0.0,6290.75935,413.98766713440665,6.0,16.639166666666668,0.7701451743358272,1.844162083968485,0.0,ARRHYTHMIC,10.0,10
net_C,4,0.1333521432163324,0.9,0.0,6422.8231,483.0168072218544,6.0,20.326666666666668,0.9344582899566385,1.9403556345348598,0.0,ARRHYTHMIC,10.0,10
