alpha,beta,n_runs,n_surviving,survival,survival_ci_lo,survival_ci_hi,n_admissible,Q_mean,Q_max,RI_mean,RI_max,RI_sd,frac_rhythmic,mean_period,mean_activity
0.01,0.35,250,206,0.824,0.7719923442315464,0.8662009227506975,205,4.23625864142944,15.414940032782678,1.3808168619586656,1.5513759806111926,0.13984383559014782,0.0,12.523322802380502,2280.2298899676375
0.01,0.4,250,199,0.796,0.741745270603991,0.841295491824232,189,4.546365288168796,12.081201980707906,1.4117903807576377,2.1727841768318257,0.12530351701387102,0.005291005291005291,13.295354448892986,2481.857443886097
0.01,0.45,250,202,0.808,0.7546609408206536,0.8520166092735785,178,4.607675074590994,12.177933364962016,1.4172049139935872,1.552315148068964,0.13122562434628396,0.0,12.762472555797022,2665.093108910891
0.01,0.5,250,196,0.784,0.7288955001859427,0.8305084745762712,137,5.105269631210314,11.916565212848749,1.4237919766902931,2.0494468844339435,0.14657428525293342,0.0072992700729927005,12.384759791836224,2832.2521972789114
0.01,0.55,250,209,0.836,0.7850808922234535,0.8767491624247995,115,5.453128390302112,13.446916281081428,1.4164363336071166,1.555206953455655,0.1309444099047392,0.0,15.240440268469003,2985.3595311004783
0.01,0.6,250,195,0.78,0.7246261912502433,0.8268988542899677,89,5.361136889574292,22.272317646092684,1.3992865776373253,2.079232277186568,0.20976120611405308,0.011235955056179775,16.187851806566012,3125.7312410256413
0.01,0.65,250,201,0.804,0.7503481276833216,0.8484504931889075,77,5.479589048506949,13.291500445368154,1.4035159145915523,1.563473968449422,0.1335422676805384,0.0,13.395651990116017,3255.5310514096186
0.01,0.7,250,202,0.808,0.7546609408206536,0.8520166092735785,64,4.50310812548631,14.879874427957978,1.327562556202619,1.560534216221814,0.25997874341855887,0.0,19.21660077110601,3375.397168316831
0.01,0.75,250,196,0.784,0.7288955001859427,0.8305084745762712,53,5.988388060301804,15.250649389070707,1.3667459460907372,1.5541749781159502,0.19240238027162304,0.0,21.999067518241382,3486.5807380952374
0.01,0.8,250,205,0.82,0.7676470766122656,0.8626672611479753,43,7.053766699950765,14.981794916473294,1.3539994238971627,1.5754647777015025,0.1559945030811661,0.0,20.46072569315694,3590.188562601626
0.01,0.85,250,200,0.8,0.7460429604530917,0.8448767311971342,56,7.280424678982929,15.95435442334074,1.3389971499999886,2.001940333010789,0.17524466029517582,0.017857142857142856,22.007935677269757,3686.6048466666666
0.01,0.9,250,195,0.78,0.7246261912502433,0.8268988542899677,57,7.24246445518657,22.103514470616467,1.2512256767177536,1.5402128589685753,0.2412365548643009,0.0,24.514963235838955,3777.078823931624
0.01,0.95,250,194,0.776,0.7203636303789512,0.8232824859392568,44,6.720828878076307,25.480672520155156,1.3397166059528032,1.57507408576671,0.18604898374738582,0.0,22.81231264483725,3861.8492783505153
0.01,1.0,250,194,0.776,0.7203636303789512,0.8232824859392568,49,7.504423420620696,16.50965719042296,1.2429166188346394,1.5115211063379754,0.169922089362791,0.0,28.182255054789696,3941.2103986254297
0.0133352143216332,0.05,250,225,0.9,0.8565473757413067,0.9313455464589946,225,3.30431212723254,5.7033174133310585,1.6945744230780206,2.378151680316238,0.32359279565371046,0.36444444444444446,21.68395094274132,579.839208888889
0.0133352143216332,0.1,250,224,0.896,0.8519787370865683,0.92803525589173,224,3.5667952556863045,10.38703506144599,1.5156462726735591,2.239476636222107,0.26397362771623173,0.16517857142857142,15.66122565824348,1083.8182410714287
0.0133352143216332,0.15,250,229,0.916,0.875004257077684,0.9444043820106295,229,3.7660860317558944,9.556322973090383,1.4665021350636926,2.119619511784892,0.18779392896654787,0.06986899563318777,12.92054397354704,1524.9497176128095
0.0133352143216332,0.2,250,235,0.94,0.9033762972146848,0.9633059172056464,234,4.425848815397269,12.468506590142669,1.448951663142185,2.0734736783674217,0.1612267720612627,0.021367521367521368,11.441108544930145,1913.8469560283686
0.0133352143216332,0.25,250,241,0.964,0.9330088524397113,0.980946937312638,237,4.631390994674503,12.889216073638096,1.4697365483004534,2.044902862251258,0.12487306058581793,0.012658227848101266,10.511012100825091,2259.2968547717837
0.0133352143216332,0.3,250,225,0.9,0.8565473757413067,0.9313455464589946,183,5.0051947461115445,11.521169138630906,1.4663088582242187,2.1988921527788,0.14999305399017523,0.00546448087431694,8.96986102907371,2567.5981629629628
0.0133352143216332,0.35,250,231,0.924,0.8843577467284998,0.9508087508038197,126,5.280017820819215,13.275054814650328,1.4541183880992044,2.1167988240518003,0.2038163952418778,0.007936507936507936,9.064268065623775,2844.463212121212
0.0133352143216332,0.4,250,233,0.932,0.8938099139309015,0.9571144420454241,59,5.606086948884796,13.150052487707285,1.454743500648475,1.5852529337398378,0.1490206069880607,0.0,11.279361483863202,3094.4370329041485
0.0133352143216332,0.45,250,222,0.888,0.8428899288546563,0.9213662056796359,24,5.414827730571257,11.57044754024197,1.4530567899269127,2.059810970563683,0.19446925966694664,0.041666666666666664,16.21421196062899,3321.1872102102097
0.0133352143216332,0.5,250,232,0.928,0.8890706197648033,0.9539748069895191,7,7.4856370344125605,11.402841166992488,1.5170781250201875,2.0116150736715666,0.2490042990151276,0.14285714285714285,15.835922506273397,3527.4149568965518
0.0133352143216332,0.55,250,226,0.904,0.8611332699687319,0.9346385814535726,10,9.423539705962764,22.193520793796992,1.3550997931082382,1.449078805353331,0.05931520981325578,0.0,30.492567949348675,3716.4339734513273
0.0133352143216332,0.6,250,236,0.944,0.9082084818368784,0.966352661805456,4,12.817698459875569,25.086178281503045,1.2241196956180305,1.4714008314894926,0.21062927678536658,0.0,29.12314315487617,3889.6013954802256
0.0133352143216332,0.65,250,228,0.912,0.8703606309073363,0.9411690789589741,2,12.082838193882491,17.130928307329523,1.22056590085737,1.2647095168300009,0.06242850040068427,0.0,22.980396676974337,4049.1274970760232
0.0133352143216332,0.7,250,218,0.872,0.8248867899270436,0.9078536277192366,3,8.62734891744043,12.943306638069537,1.2815964273622573,1.4656241585130294,0.17962102905330482,0.0,26.355156436130756,4196.676795107034
0.0133352143216332,0.75,250,228,0.912,0.8703606309073363,0.9411690789589741,7,11.262296069790356,21.252411723265293,1.2901854040129164,1.4226013064471217,0.18789243417546556,0.0,32.377185011866516,4333.108897660819
0.0133352143216332,0.8,250,221,0.884,0.8383682865919351,0.9180089187203542,1,10.888033866897404,10.888033866897404,1.3398734961415757,1.3398734961415757,,0.0,35.25783337054662,4460.131092006033
0.0133352143216332,0.85,250,225,0.9,0.8565473757413067,0.9313455464589946,3,9.953176694456575,11.795427309462935,1.1649547463936927,1.2016428242809944,0.03826953015656074,0.0,27.54607912515519,4578.438008888889
0.0133352143216332,0.9,250,232,0.928,0.8890706197648033,0.9539748069895191,6,13.097952680599041,18.97570902908774,1.248671613267174,1.3462241438751958,0.09400051366797409,0.0,30.235868740307172,4688.7892327586205
0.0133352143216332,0.95,250,226,0.904,0.8611332699687319,0.9346385814535726,3,11.09063927402122,13.920672498898773,1.3819672713107718,1.4350790875740111,0.05180001320457288,0.0,23.679953162697583,4792.198595870207
0.0133352143216332,1.0,250,226,0.904,0.8611332699687319,0.9346385814535726,1,15.534184057312954,15.534184057312954,1.1558272556497582,1.1558272556497582,,0.0,27.59359846860824,4889.263230088495
0.0177827941003892,0.05,250,242,0.968,0.9381368887054249,0.9836978302689277,242,3.6029978243103478,7.646805452202948,1.674690837341187,2.36752110432984,0.32233693847197825,0.34297520661157027,17.531527458248142,667.1647741046831
